,date,daily_return
0,2020-12-01,0.0
1,2020-12-02,0.017789162780921557
2,2020-12-03,0.015106009159665493
3,2020-12-04,-0.08058102624215463
4,2020-12-05,0.04414206769438864
5,2020-12-06,0.005929814100754934
6,2020-12-07,-0.016651084334728325
7,2020-12-08,-0.07127807165931711
8,2020-12-09,0.04183085054924314
9,2020-12-10,-0.03241022661252399
10,2020-12-11,-0.027367990418678902
11,2020-12-12,0.04395220686653856
12,2020-12-13,0.05382280670227814
13,2020-12-14,0.005435024199991247
14,2020-12-15,-0.009207783437604814
15,2020-12-16,0.09734158682424773
16,2020-12-17,0.017673516649533427
17,2020-12-18,0.0243972929669732
18,2020-12-19,0.03290189779424053
19,2020-12-20,-0.01908189832102554
20,2020-12-21,-0.05506584766526681
21,2020-12-22,0.033715926055061324
22,2020-12-23,-0.10422115067066448
23,2020-12-24,0.09874444181699357
24,2020-12-25,0.034756343837164555
25,2020-12-26,0.013532295131828131
26,2020-12-27,0.0029583376207956294
27,2020-12-28,0.055121161694891105
28,2020-12-29,0.023254950331657864
29,2020-12-30,-0.004692287530303519
30,2020-12-31,-0.01847232471104814
31,2021-01-01,0.004565426924528314
32,2021-01-02,0.03752802834810552
33,2021-01-03,0.12471100622116064
34,2021-01-04,0.05163193083452153
35,2021-01-05,0.0822660419741367
36,2021-01-06,0.2151249614075753
37,2021-01-07,-0.008498748712750536
38,2021-01-08,0.0016745448426348534
39,2021-01-09,0.03555139919375009
40,2021-01-10,-0.04836327171227675
41,2021-01-11,-0.10750585737394053
42,2021-01-12,-0.01109153147865028
43,2021-01-13,0.086678519060348
44,2021-01-14,0.03096474860968344
45,2021-01-15,-0.042470183493292485
46,2021-01-16,0.04669298974596741
47,2021-01-17,0.024869708298661586
48,2021-01-18,0.01407260662347573
49,2021-01-19,0.0020401424997533515
50,2021-01-20,-0.0063698839039179125
51,2021-01-21,-0.14363881625040337
52,2021-01-22,0.08048578177084886
53,2021-01-23,-0.00743794474111765
54,2021-01-24,0.03677727219313452
55,2021-01-25,-0.023853523650389733
56,2021-01-26,0.0019651318946431484
57,2021-01-27,-0.07050450621860531
58,2021-01-28,0.10234003807265651
59,2021-01-29,0.01602886394341666
60,2021-01-30,0.028445514171205284
61,2021-01-31,-0.03762124932227949
62,2021-02-01,0.07590669857637379
63,2021-02-02,0.05684737445280895
64,2021-02-03,0.05310154858283424
65,2021-02-04,-0.01689732219286151
66,2021-02-05,0.11402999779201088
67,2021-02-06,0.05446123758523673
68,2021-02-07,-0.009684460753619412
69,2021-02-08,0.10017660252300406
70,2021-02-09,0.08211115959290952
71,2021-02-10,0.08624343780110977
72,2021-02-11,0.02609704408243868
73,2021-02-12,0.05962727190040861
74,2021-02-13,0.02274669619175463
75,2021-02-14,-0.023239653881333353
76,2021-02-15,-0.023816648807111075
77,2021-02-16,0.006921798256845079
78,2021-02-17,0.08895015970987238
79,2021-02-18,0.035564259302707714
80,2021-02-19,0.14684858584733718
81,2021-02-20,-0.02082844229917797
82,2021-02-21,0.03045914326750984
83,2021-02-22,-0.06272122206634845
84,2021-02-23,-0.13467771693298297
85,2021-02-24,0.05588463418945625
86,2021-02-25,-0.04618410323337478
87,2021-02-26,0.010850614375794132
88,2021-02-27,0.033608659791625306
89,2021-02-28,-0.04259563145684693
90,2021-03-01,0.08804209811461802
91,2021-03-02,-0.03203197218487265
92,2021-03-03,0.02761839582812957
93,2021-03-04,-0.041836402979124755
94,2021-03-05,0.002626331487368829
95,2021-03-06,0.00887598762391121
96,2021-03-07,0.03602686664351014
97,2021-03-08,0.014942018316532607
98,2021-03-09,0.07576691430355899
99,2021-03-10,-0.029855331675786138
100,2021-03-11,0.011232294069122867
101,2021-03-12,-0.025174016016756333
102,2021-03-13,0.05697676790640028
103,2021-03-14,-0.04006576301063983
104,2021-03-15,-0.038955841350691356
105,2021-03-16,0.04432588424278097
106,2021-03-17,0.04131910902725895
107,2021-03-18,-0.03587943335195992
108,2021-03-19,0.015379100258200228
109,2021-03-20,-0.004546148911533239
110,2021-03-21,-0.015435453715148567
111,2021-03-22,-0.04580641075668295
112,2021-03-23,0.0026971318242298052
113,2021-03-24,-0.046919064233354055
114,2021-03-25,-0.014595546855540893
115,2021-03-26,0.07428022496536792
116,2021-03-27,0.007188788830535402
117,2021-03-28,0.006109538638332792
118,2021-03-29,0.03540190767143852
119,2021-03-30,0.030289547236550064
120,2021-03-31,0.0014933039071841838
121,2021-04-01,0.03764701708436355
122,2021-04-02,0.030536683834037646
123,2021-04-03,-0.048155712643257624
124,2021-04-04,0.039605238531452244
125,2021-04-05,0.06422320340600374
126,2021-04-06,0.03467727332475296
127,2021-04-07,-0.07439403342805709
128,2021-04-08,0.05981797935325664
129,2021-04-09,-0.00019620476597773367
130,2021-04-10,0.06994915827716454
131,2021-04-11,0.03470359972742506
132,2021-04-12,0.021946784616395446
133,2021-04-13,0.054546892949188346
134,2021-04-14,0.01717309444575145
135,2021-04-15,0.012365910310608092
136,2021-04-16,-0.020838535016300595
137,2021-04-17,-0.01576025925326459
138,2021-04-18,-0.07817593006381304
139,2021-04-19,-0.02864426768189672
140,2021-04-20,0.059548890967637914
141,2021-04-21,-0.037238092371432524
142,2021-04-22,-0.042177945546096024
143,2021-04-23,-0.004419695007474388
144,2021-04-24,-0.05216301026771108
145,2021-04-25,0.0007454015438001374
146,2021-04-26,0.1102390162457102
147,2021-04-27,0.048381651530557006
148,2021-04-28,0.0018435761069086499
149,2021-04-29,0.0005606884997467294
150,2021-04-30,0.04943200599426315
151,2021-05-01,0.016129177343515485
152,2021-05-02,-0.004172332599859359
153,2021-05-03,0.06115294345537499
154,2021-05-04,-0.05476917469659122
155,2021-05-05,0.12419322749726461
156,2021-05-06,0.022448560633607534
157,2021-05-07,-0.00809496928656248
158,2021-05-08,0.02292748882737296
159,2021-05-09,0.041674411654116846
160,2021-05-10,-0.028901870754855948
161,2021-05-11,0.06068013557593514
162,2021-05-12,-0.14339822412318365
163,2021-05-13,0.058186898654326684
164,2021-05-14,0.04328614631581704
165,2021-05-15,-0.03695109961649391
166,2021-05-16,0.014517387000492602
167,2021-05-17,-0.08406578595953987
168,2021-05-18,0.006915685055172347
169,2021-05-19,-0.27714911780444706
170,2021-05-20,0.14010841309807728
171,2021-05-21,-0.13904110657181873
172,2021-05-22,-0.05290315553337759
173,2021-05-23,-0.09696476413592067
174,2021-05-24,0.22101393937903085
175,2021-05-25,-0.001854814483081627
176,2021-05-26,0.07720151791258528
177,2021-05-27,-0.045436227421998515
178,2021-05-28,-0.08336942542540873
179,2021-05-29,-0.06484187746845932
180,2021-05-30,0.05598126659575427
181,2021-05-31,0.09137933585286154
182,2021-06-01,-0.0032464111785596907
183,2021-06-02,0.0324678258701332
184,2021-06-03,0.04348326731288468
185,2021-06-04,-0.07356283522171622
186,2021-06-05,-0.024728181497212967
187,2021-06-06,0.016275586655409555
188,2021-06-07,-0.07452156335425877
189,2021-06-08,-0.002619713289433732
190,2021-06-09,0.05726643202757213
191,2021-06-10,-0.046874099342151976
192,2021-06-11,-0.03378752331667742
193,2021-06-12,0.001555360572834146
194,2021-06-13,0.0635875471343852
195,2021-06-14,0.013197880381804946
196,2021-06-15,0.01348195970982181
197,2021-06-16,-0.0720696007915531
198,2021-06-17,0.0024206925916952526
199,2021-06-18,-0.05594183923334571
200,2021-06-19,-0.015338729414655307
201,2021-06-20,0.018233354893108747
202,2021-06-21,-0.1752330485414601
203,2021-06-22,-0.01424499479152533
204,2021-06-23,0.08029057734152215
205,2021-06-24,0.04052066483481692
206,2021-06-25,-0.08251687599465325
207,2021-06-26,0.008170495280390027
208,2021-06-27,0.05806238417276594
209,2021-06-28,0.015006093497006042
210,2021-06-29,0.04371109875106813
211,2021-06-30,0.010253371283244241
212,2021-07-01,-0.048205175460765436
213,2021-07-02,0.006690493639272836
214,2021-07-03,0.02207566062787451
215,2021-07-04,0.02941666756753856
216,2021-07-05,-0.041469558853640724
217,2021-07-06,0.028617657798405836
218,2021-07-07,-0.004885153883219214
219,2021-07-08,-0.05111334763329473
220,2021-07-09,0.01693146581155754
221,2021-07-10,-0.006997373767251509
222,2021-07-11,0.011326126696117031
223,2021-07-12,-0.02589461670488599
224,2021-07-13,-0.027772313417657075
225,2021-07-14,0.010166364591308204
226,2021-07-15,-0.02075042712774455
227,2021-07-16,-0.026833938751361273
228,2021-07-17,-0.0031412060426004194
229,2021-07-18,0.0015015757573677933
230,2021-07-19,-0.05589555212854818
231,2021-07-20,-0.03470412435927183
232,2021-07-21,0.0946634499940451
233,2021-07-22,0.037908080417182854
234,2021-07-23,0.0293363886698877
235,2021-07-24,0.015405578868654384
236,2021-07-25,0.0030307365068704324
237,2021-07-26,0.022555287687748758
238,2021-07-27,0.026934806511964716
239,2021-07-28,0.013070003045719952
240,2021-07-29,0.01187026676735948
241,2021-07-30,0.031385575327752525
242,2021-07-31,0.01224868481690995
243,2021-08-01,-0.015924775713918954
244,2021-08-02,-0.002275812902935378
245,2021-08-03,-0.012613017486673754
246,2021-08-04,0.038453979373859845
247,2021-08-05,0.014599627968621371
248,2021-08-06,0.023322163354888834
249,2021-08-07,0.058621697474953036
250,2021-08-08,-0.038402308081891226
251,2021-08-09,0.05580785639985136
252,2021-08-10,0.0307502129806416
253,2021-08-11,0.04307422548500595
254,2021-08-12,-0.021605520666782438
255,2021-08-13,0.10223133601642537
256,2021-08-14,0.013964618379734934
257,2021-08-15,0.0032100284673952347
258,2021-08-16,-0.030465749305018046
259,2021-08-17,-0.05409359285970419
260,2021-08-18,0.014047544957246614
261,2021-08-19,0.07485390467196698
262,2021-08-20,0.0421068766178169
263,2021-08-21,-0.017629307550107703
264,2021-08-22,0.02800775287378431
265,2021-08-23,0.039260287430610684
266,2021-08-24,-0.058530692649894266
267,2021-08-25,0.02675422341979291
268,2021-08-26,-0.05275658087522687
269,2021-08-27,0.06708118785989689
270,2021-08-28,-0.014992714477552889
271,2021-08-29,-0.0053484922115019096
272,2021-08-30,-0.03451865710708624
273,2021-08-31,0.02538026156932037
274,2021-09-01,0.05592571375578571
275,2021-09-02,0.008642168397749323
276,2021-09-03,0.04124344523696643
277,2021-09-04,-0.006707597977944407
278,2021-09-05,0.04264602215231959
279,2021-09-06,-0.003099769470453125
280,2021-09-07,-0.15194421114316076
281,2021-09-08,-0.0027870733807835576
282,2021-09-09,0.005098700504789489
283,2021-09-10,-0.0454538754930366
284,2021-09-11,0.03145160091159378
285,2021-09-12,0.019860726793514256
286,2021-09-13,-0.03913998550589029
287,2021-09-14,0.030751216462823746
288,2021-09-15,0.03792957504922134
289,2021-09-16,-0.01992363745733424
290,2021-09-17,-0.03286812370808744
291,2021-09-18,0.011651342628079054
292,2021-09-19,-0.02502242513658473
293,2021-09-20,-0.10494292654500065
294,2021-09-21,-0.05082885920516021
295,2021-09-22,0.1024693972281079
296,2021-09-23,0.02407015805302092
297,2021-09-24,-0.05896143242350544
298,2021-09-25,-0.00550573113827467
299,2021-09-26,-0.0011742850842165298
300,2021-09-27,-0.03214854454539252
301,2021-09-28,-0.03220728073136641
302,2021-09-29,0.03840330754769854
303,2021-09-30,0.0449262032793424
304,2021-10-01,0.08670821420235389
305,2021-10-02,0.017206662892389583
306,2021-10-03,0.004408254132056588
307,2021-10-04,-0.011130066929662272
308,2021-10-05,0.03635193224414338
309,2021-10-06,0.03416144978269382
310,2021-10-07,-0.0029702740826688164
311,2021-10-08,-0.017628557861940217
312,2021-10-09,0.018771915937579854
313,2021-10-10,-0.032835586171658694
314,2021-10-11,0.02565546320712646
315,2021-10-12,-0.010244713738037887
316,2021-10-13,0.046982866591155525
317,2021-10-14,0.010195711209820024
318,2021-10-15,0.024280742754080833
319,2021-10-16,0.004761542472660148
320,2021-10-17,-0.005123021079873464
321,2021-10-18,0.0003602372778423286
322,2021-10-19,0.012035122270647163
323,2021-10-20,0.050015533905776864
324,2021-10-21,-0.043181215383457774
325,2021-10-22,-0.008881427074711368
326,2021-10-23,0.02159015288330078
327,2021-10-24,-0.01825400557540921
328,2021-10-25,0.025586801218535467
329,2021-10-26,-0.017149638367502443
330,2021-10-27,-0.07528580933424107
331,2021-10-28,0.05966574584233493
332,2021-10-29,0.03884662298009525
333,2021-10-30,-0.0157032022208046
334,2021-10-31,0.004306364239096783
335,2021-11-01,0.009987865512078743
336,2021-11-02,0.02851673440624345
337,2021-11-03,0.01883476319801123
338,2021-11-04,-0.02545005705639812
339,2021-11-05,0.004706668393048124
340,2021-11-06,0.009856033661173907
341,2021-11-07,0.01907083012035536
342,2021-11-08,0.05601205664306167
343,2021-11-09,0.042761849998866557
344,2021-11-10,-0.038112409788105206
345,2021-11-11,0.01003721369385063
346,2021-11-12,-0.02094918006267535
347,2021-11-13,0.011166833963799909
348,2021-11-14,0.01310220761953744
349,2021-11-15,-0.023782820173684487
350,2021-11-16,-0.07870323679599296
351,2021-11-17,0.00026918735709593664
352,2021-11-18,-0.06855562043116914
353,2021-11-19,0.06266790339118851
354,2021-11-20,0.024680239577126794
355,2021-11-21,-0.026291995160438005
356,2021-11-22,-0.04031870949279961
357,2021-11-23,0.029052874783819932
358,2021-11-24,-0.025245807426542987
359,2021-11-25,0.011230144442679503
360,2021-11-26,-0.05590098803077628
361,2021-11-27,0.012436271045861562
362,2021-11-28,0.02562970799168957
363,2021-11-29,0.019959158003082345
364,2021-11-30,0.004880082983321202
365,2021-12-01,-0.0036296417100263813
366,2021-12-02,0.011758181591895797
367,2021-12-03,-0.05991614782286754
368,2021-12-04,-0.08048882564045023
369,2021-12-05,-0.01628174886507893
370,2021-12-06,0.040611672541897785
371,2021-12-07,-0.013633230295089982
372,2021-12-08,0.02803338064231977
373,2021-12-09,-0.07495369387713513
374,2021-12-10,-0.036985678860122204
375,2021-12-11,0.05717750922308697
376,2021-12-12,0.007794109810789631
377,2021-12-13,-0.08423589272865668
378,2021-12-14,0.0011114990732740766
379,2021-12-15,0.05852766857296733
380,2021-12-16,-0.03554364151917569
381,2021-12-17,-0.01717646778628129
382,2021-12-18,0.016704934787641137
383,2021-12-19,0.00047167626827487484
384,2021-12-20,0.0005367275402618763
385,2021-12-21,0.027357006622828514
386,2021-12-22,0.005440189632057811
387,2021-12-23,0.056778725346152865
388,2021-12-24,-0.020763881965421213
389,2021-12-25,0.012148431691734723
390,2021-12-26,-0.0001673594566937752
391,2021-12-27,0.01363402643442926
392,2021-12-28,-0.06446555695623939
393,2021-12-29,-0.0319393191955388
394,2021-12-30,0.01620402245298963
395,2021-12-31,-0.015514019643127451
396,2022-01-01,0.03282727823538216
397,2022-01-02,0.012686283645638915
398,2022-01-03,-0.02284710068714965
399,2022-01-04,-0.011218701103141163
400,2022-01-05,-0.05898277345822966
401,2022-01-06,-0.0014707029498625891
402,2022-01-07,-0.04806947919901792
403,2022-01-08,-0.016694531090010695
404,2022-01-09,0.010523508596097093
405,2022-01-10,-0.02694165930816218
406,2022-01-11,0.04811014162129339
407,2022-01-12,0.062392013444572014
408,2022-01-13,-0.03794592549070519
409,2022-01-14,0.025792980865272604
410,2022-01-15,0.003461525466923452
411,2022-01-16,0.013864138480336196
412,2022-01-17,0.008514932958974944
413,2022-01-18,-0.02867140523429411
414,2022-01-19,-0.03441857460963789
415,2022-01-20,-0.045989258440571334
416,2022-01-21,-0.12237178794644879
417,2022-01-22,-0.05342068505983934
418,2022-01-23,0.048716887736175864
419,2022-01-24,-0.02437440659382243
420,2022-01-25,0.0017477213642037989
421,2022-01-26,0.0012479487452458139
422,2022-01-27,-0.004170168748124236
423,2022-01-28,0.018917409953638546
424,2022-01-29,0.013048218863533587
425,2022-01-30,-0.01793978322033988
426,2022-01-31,0.014159859540316172
427,2022-02-01,0.02835589403204403
428,2022-02-02,-0.048367265593734256
429,2022-02-03,0.010470015566368425
430,2022-02-04,0.09219100451380578
431,2022-02-05,0.011584597747722709
432,2022-02-06,0.0265622793281305
433,2022-02-07,0.04762448648785321
434,2022-02-08,-0.013326913432514027
435,2022-02-09,0.019849314717590615
436,2022-02-10,-0.030526398240988115
437,2022-02-11,-0.05215287411880189
438,2022-02-12,-0.00048585765953526117
439,2022-02-13,-0.011585019967677707
440,2022-02-14,0.004826349423143933
441,2022-02-15,0.05995612039057733
442,2022-02-16,-0.016064019756393624
443,2022-02-17,-0.07424580727890602
444,2022-02-18,-0.01521744524084319
445,2022-02-19,0.00269868775508618
446,2022-02-20,-0.048617519168085
447,2022-02-21,-0.058122435064401234
448,2022-02-22,0.037038682776710914
449,2022-02-23,-0.020470183986947083
450,2022-02-24,-0.002536272883139872
451,2022-02-25,0.04503947100893336
452,2022-02-26,-0.001647285048176515
453,2022-02-27,-0.04474798526905884
454,2022-02-28,0.11022904908866826
455,2022-03-01,0.013424748561227644
456,2022-03-02,-0.01423252511716164
457,2022-03-03,-0.024444972981117197
458,2022-03-04,-0.0740725188456527
459,2022-03-05,0.023198413969200915
460,2022-03-06,-0.03494633967324896
461,2022-03-07,-0.015073680306846455
462,2022-03-08,0.014731696314589824
463,2022-03-09,0.06487096087944508
464,2022-03-10,-0.05053100593907293
465,2022-03-11,-0.0008838823329792612
466,2022-03-12,0.0044454791945665335
467,2022-03-13,-0.026034549631640647
468,2022-03-14,0.029379639563143677
469,2022-03-15,0.0031839696240176566
470,2022-03-16,0.04448875221702345
471,2022-03-17,0.002970630755098772
472,2022-03-18,0.022662412695364457
473,2022-03-19,0.024158314678377084
474,2022-03-20,-0.0215293879412308
475,2022-03-21,0.01919612600490088
476,2022-03-22,0.03604401307567362
477,2022-03-23,0.030718536652563674
478,2022-03-24,0.023825218908601568
479,2022-03-25,-0.010445742115088245
480,2022-03-26,0.016749966982685986
481,2022-03-27,0.04408892173936802
482,2022-03-28,0.00023919604742722762
483,2022-03-29,0.01391322725034842
484,2022-03-30,0.003253638111474033
485,2022-03-31,-0.036585298586926905
486,2022-04-01,0.02622695484943896
487,2022-04-02,-0.006042921179193999
488,2022-04-03,0.02333454256928146
489,2022-04-04,-0.0054361325430870595
490,2022-04-05,-0.022758264180122
491,2022-04-06,-0.07721919229253
492,2022-04-07,0.027587607358535386
493,2022-04-08,-0.03620648019942389
494,2022-04-09,0.016355826424336865
495,2022-04-10,-0.01534095588851063
496,2022-04-11,-0.07544557375274386
497,2022-04-12,0.028748568477543913
498,2022-04-13,0.028672133222878215
499,2022-04-14,-0.027700489514256386
500,2022-04-15,0.023385361094874456
501,2022-04-16,0.006473848825814229
502,2022-04-17,-0.031355040748696696
503,2022-04-18,0.025508773478907468
504,2022-04-19,0.013431308438523297
505,2022-04-20,-0.011941367636525207
506,2022-04-21,-0.02908488242959481
507,2022-04-22,-0.007212028467338603
508,2022-04-23,-0.01140874049306611
509,2022-04-24,-0.005610315321992485
510,2022-04-25,0.015776377181089603
511,2022-04-26,-0.0620200589018788
512,2022-04-27,0.022230644473294092
513,2022-04-28,0.018005919736376382
514,2022-04-29,-0.036759885720570276
515,2022-04-30,-0.04039103411885256
516,2022-05-01,0.034381411787512674
517,2022-05-02,-0.00016408637319735488
518,2022-05-03,-0.01632026592762928
519,2022-05-04,0.07713191167070318
520,2022-05-05,-0.0801319041767404
521,2022-05-06,-0.007330133142575576
522,2022-05-07,-0.024042167007076138
523,2022-05-08,-0.030784054213198693
524,2022-05-09,-0.139590822980967
525,2022-05-10,0.03873289798271019
526,2022-05-11,-0.14148585209123862
527,2022-05-12,-0.03235076000952058
528,2022-05-13,0.06265787123989525
529,2022-05-14,0.025993009327763134
530,2022-05-15,0.05402445521815022
531,2022-05-16,-0.05673856843388668
532,2022-05-17,0.0412791162298634
533,2022-05-18,-0.08435841290870033
534,2022-05-19,0.05500411322851651
535,2022-05-20,-0.030604457896038884
536,2022-05-21,0.018752143221770837
537,2022-05-22,0.030580514313188135
538,2022-05-23,-0.03784875626939196
539,2022-05-24,0.02067821671994456
540,2022-05-25,-0.01261197820522799
541,2022-05-26,-0.05519927011969114
542,2022-05-27,-0.03394633722068836
543,2022-05-28,0.01688814952276865
544,2022-05-29,0.028361494853756778
545,2022-05-30,0.09938151069959847
546,2022-05-31,0.017528421630285857
